osm_id,mapillary_coverage
45101743,regular
45101744,regular
45101748,regular
45101774,regular
45101862,regular
45177390,regular
45177885,regular
45248206,regular
44851723,regular
47324887,regular
47324900,regular
47325851,regular
48749689,regular
48754736,regular
48783167,regular
48859998,regular
48920948,regular
48920949,regular
48952251,regular
48954917,regular
49068121,regular
49090545,regular
49445549,regular
49682206,regular
48749688,regular
49682217,regular
49779449,regular
49779451,regular
49779452,regular
49991710,regular
50078219,regular
50085750,regular
50085751,regular
50085759,regular
50085760,regular
50087542,regular
50281072,regular
50446127,regular
49705965,regular
48749687,regular
48749686,regular
48749684,regular
47325856,regular
47325857,regular
47423241,regular
47473630,regular
47893676,regular
47895301,regular
47895304,regular
47906397,regular
47986794,regular
48052962,regular
48199390,regular
48199391,regular
48398109,regular
48398110,regular
48398116,regular
48398118,regular
48458509,regular
48458511,regular
48493472,regular
48493473,regular
48493474,regular
48749678,regular
48749679,regular
48749680,regular
48749681,regular
48749682,regular
48749683,regular
44829606,regular
50446133,regular
44829605,regular
44829602,regular
43706398,regular
43706402,regular
43706422,regular
43706572,regular
43706574,regular
43706584,regular
43706586,regular
43706596,regular
43706599,regular
43706694,regular
43706731,regular
43706742,regular
43706389,regular
43706880,regular
43706982,regular
43709711,regular
43759902,regular
43759968,regular
43761083,regular
43765342,regular
43765399,regular
43765761,regular
43784051,regular
43784058,regular
43791141,regular
43791142,regular
43706965,regular
43858513,regular
43706381,regular
43580741,regular
43132904,regular
43297489,regular
43297492,regular
43328541,regular
43328543,regular
43328545,regular
43431259,regular
43443130,regular
43516127,regular
43516135,regular
43518742,regular
43538727,regular
43667437,regular
43538728,regular
43549381,regular
43549382,regular
43559142,regular
43572052,regular
43572058,regular
43578279,regular
43578287,regular
43578291,regular
43578294,regular
43579609,regular
43579617,regular
43580739,regular
43538925,regular
43918534,regular
43933303,regular
43933304,regular
44198528,regular
44198529,regular
44351902,regular
44351903,regular
44358703,regular
44358712,regular
44360710,regular
44360785,regular
44360870,regular
44360909,regular
44361565,regular
44361591,regular
44198527,regular
44361755,regular
44362750,regular
44362757,regular
44362770,regular
44424376,regular
44424435,regular
44424463,regular
44433416,regular
44433427,regular
44632290,regular
44642077,regular
44735928,regular
44776801,regular
44362646,regular
44198105,regular
44198104,regular
44179436,regular
43933306,regular
43933307,regular
43933308,regular
43933309,regular
43933310,regular
43933311,regular
43933312,regular
43933315,regular
43933316,regular
43949349,regular
43949351,regular
43949357,regular
43961329,regular
43961665,regular
43998551,regular
43998554,regular
43998555,regular
44020384,regular
44047557,regular
44077663,regular
44077664,regular
44085727,regular
44107808,regular
44108281,regular
44112632,regular
44147258,regular
44147260,regular
44829604,regular
50446134,regular
50463802,regular
50507275,regular
53146048,regular
53146130,regular
53156300,regular
53184960,regular
53184961,regular
53184962,regular
53185730,regular
53185738,regular
53212055,regular
53219693,regular
53219694,regular
53220768,regular
53145994,regular
53221323,regular
53221708,regular
53221717,regular
53252557,regular
53264600,regular
53278985,regular
53278996,regular
53279048,regular
53284123,regular
53284124,regular
53284239,regular
53284409,regular
53284546,regular
53221324,regular
53285596,regular
53145993,regular
53099711,regular
52752453,regular
52802382,regular
52813242,regular
52835859,regular
52860796,regular
52860799,regular
52860802,regular
52860804,regular
52860832,regular
52860835,regular
52860839,regular
52879177,regular
53145989,regular
52901674,regular
52901676,regular
52901677,regular
52949548,regular
52949555,regular
52949565,regular
52949576,regular
52949579,regular
52949581,regular
52949592,regular
52949597,regular
52975926,regular
53099710,regular
52901675,regular
53358790,regular
53404810,regular
53470373,regular
53870692,regular
53870697,regular
53870702,regular
54032808,regular
54037458,regular
54037460,regular
54037461,regular
54037466,regular
54039155,regular
54039160,regular
54039161,regular
54046497,regular
53864246,regular
54046502,regular
54049054,regular
54049055,regular
54050585,regular
54050588,regular
54050589,regular
54050590,regular
54160874,regular
54161082,regular
54164897,regular
54242714,regular
54242724,regular
54250905,regular
54047593,regular
53864233,regular
53864229,regular
53864228,regular
53522504,regular
53563582,regular
53563584,regular
53570367,regular
53572578,regular
53638684,regular
53644581,regular
53644585,regular
53645959,regular
53651598,regular
53651599,regular
53671760,regular
53671762,regular
53753207,regular
53753250,regular
53753260,regular
53753265,regular
53755406,regular
53755407,regular
53772613,regular
53792699,regular
53792705,regular
53825077,regular
53857382,regular
53857385,regular
53857394,regular
53857395,regular
52736085,regular
52724371,regular
52724370,regular
52724369,regular
51370450,regular
51377055,regular
51377058,regular
51377062,regular
51377065,regular
51377388,regular
51377389,regular
51448208,regular
51449535,regular
51450106,regular
51450107,regular
51450108,regular
51370449,regular
51450109,regular
51450819,regular
51450820,regular
51450821,regular
51690337,regular
51690339,regular
51690636,regular
51701663,regular
51705113,regular
51750552,regular
51797359,regular
51797360,regular
51826691,regular
51450110,regular
51362172,regular
51357657,regular
51345785,regular
50507280,regular
50507281,regular
50578992,regular
50693817,regular
50832405,regular
50832406,regular
50832407,regular
50832408,regular
50899850,regular
51066404,regular
51066405,regular
51066406,regular
51071095,regular
51108092,regular
51192978,regular
51193214,regular
51216450,regular
51261574,regular
51262535,regular
51264510,regular
51266987,regular
51266988,regular
51266989,regular
51266990,regular
51266991,regular
51269156,regular
51300780,regular
51827015,regular
43132900,regular
51827017,regular
51827703,regular
52199429,regular
52284865,regular
52299001,regular
52299002,regular
52299594,regular
52299595,regular
52346360,regular
52346388,regular
52346390,regular
52399451,regular
52399501,regular
52403156,regular
52169550,regular
52403157,regular
52406481,regular
52498663,regular
52498665,regular
52498768,regular
52527207,regular
52599617,regular
52599619,regular
52602027,regular
52602029,regular
52662823,regular
52711158,regular
52723708,regular
52406479,regular
52169389,regular
52159187,regular
52128958,regular
51829005,regular
51829006,regular
51910198,regular
51960644,regular
51992410,regular
51992418,regular
51992430,regular
51992447,regular
51993296,regular
52003416,regular
52003664,regular
52003665,regular
52003743,regular
52003787,regular
52003793,regular
52003812,regular
52047071,regular
52047313,regular
52047314,regular
52100419,regular
52100420,regular
52118749,regular
52119026,regular
52119029,regular
52119030,regular
52119458,regular
52124681,regular
51827431,regular
37906531,regular
43132899,regular
42989478,regular
38716560,regular
38758859,regular
38765889,regular
38770642,regular
38771074,regular
38771076,regular
38771114,regular
38771308,regular
38771692,regular
38771883,regular
38771974,regular
38772448,regular
38713889,regular
38772449,regular
38773956,regular
38775263,regular
38775264,regular
38775265,regular
38775267,regular
38775269,regular
38780375,regular
38780378,regular
38780379,regular
38821366,regular
38862617,regular
38878490,regular
38772886,regular
38878674,regular
38713872,regular
38712350,regular
38525772,regular
38543710,regular
38552265,regular
38552309,regular
38585965,regular
38613502,regular
38613503,regular
38618523,regular
38618525,regular
38618527,regular
38618528,regular
38618536,regular
38713870,regular
38618542,regular
38618544,regular
38618545,regular
38618550,regular
38630429,regular
38630430,regular
38630431,regular
38630433,regular
38630435,regular
38631196,regular
38631201,regular
38631212,regular
38667481,regular
38618543,regular
38878728,regular
38879052,regular
38879054,regular
39065500,regular
39065572,regular
39065664,regular
39065665,regular
39067061,regular
39067113,regular
39076827,regular
39076978,regular
39076979,regular
39076980,regular
39076994,regular
39076995,regular
39065155,regular
39084015,regular
39094199,regular
39094773,regular
39094819,regular
39094944,regular
39113824,regular
39113827,regular
39114068,regular
39115098,regular
39115099,regular
39115100,regular
39115101,regular
39115103,regular
39094174,regular
39065148,regular
39064835,regular
39064828,regular
38880225,regular
38880608,regular
38880622,regular
38885892,regular
38964571,regular
38974801,regular
38974882,regular
39002145,regular
39008090,regular
39054970,regular
39056920,regular
39056922,regular
39057091,regular
39057099,regular
39057103,regular
39057522,regular
39057551,regular
39059573,regular
39059618,regular
39059627,regular
39059745,regular
39059774,regular
39061019,regular
39062477,regular
39062505,regular
39063878,regular
39064812,regular
38503757,regular
39144723,regular
38503552,regular
38446884,regular
38103433,regular
38103654,regular
38103655,regular
38103657,regular
38103659,regular
38103660,regular
38103661,regular
38104132,regular
38104134,regular
38104135,regular
38104136,regular
38104138,regular
38103432,regular
38104140,regular
38109877,regular
38125682,regular
38125684,regular
38134677,regular
38134678,regular
38140423,regular
38140755,regular
38140906,regular
38141299,regular
38141330,regular
38141410,regular
38141441,regular
38104219,regular
38141447,regular
38103430,regular
38102985,regular
37937611,regular
37937709,regular
37937730,regular
37937944,regular
37937950,regular
37948423,regular
37981398,regular
37985742,regular
37996318,regular
37996319,regular
37996321,regular
37996322,regular
38103429,regular
37998164,regular
38007749,regular
38020701,regular
38036799,regular
38036800,regular
38036802,regular
38036910,regular
38054530,regular
38070908,regular
38077399,regular
38099494,regular
38102866,regular
38102867,regular
37998165,regular
38141484,regular
38141489,regular
38141637,regular
38321527,regular
38321687,regular
38321718,regular
38321996,regular
38322156,regular
38322267,regular
38322496,regular
38322505,regular
38326963,regular
38334800,regular
38349372,regular
38349375,regular
38321526,regular
38349376,regular
38350604,regular
38352559,regular
38352561,regular
38352564,regular
38361665,regular
38377456,regular
38377549,regular
38377553,regular
38432607,regular
38434488,regular
38444267,regular
38445930,regular
38350603,regular
38321525,regular
38321524,regular
38321523,regular
38141639,regular
38141989,regular
38141997,regular
38142164,regular
38142174,regular
38142332,regular
38142333,regular
38142351,regular
38142796,regular
38145350,regular
38145627,regular
38151853,regular
38158769,regular
38199599,regular
38200674,regular
38207925,regular
38207926,regular
